,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060011.1_3364059_3365220_pos,H5029_15875,QPN99312.1,,3364059,3365220,pos,,homoserine O-acetyltransferase,,2.3.1.31,,COORDINATES: similar to AA sequence:RefSeq:YP_004997652.1
CDS_CP060011.1_3365219_3365813_pos,H5029_15880,QPN99313.1,metW,3365219,3365813,pos,,methionine biosynthesis protein MetW,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997651.1
CDS_CP060011.1_3365854_3366397_pos,H5029_15885,QPO01530.1,,3365854,3366397,pos,,sel1 repeat family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997650.1
CDS_CP060011.1_3366565_3367189_pos,H5029_15890,QPN99314.1,rdgB,3366565,3367189,pos,,RdgB/HAM1 family non-canonical purine NTP pyrophosphatase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005185126.1
CDS_CP060011.1_3367382_3368258_neg,H5029_15895,QPN99315.1,,3367382,3368258,neg,,permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997648.1
CDS_CP060011.1_3368510_3368729_pos,H5029_15900,QPN99316.1,,3368510,3368729,pos,,Sec-independent protein translocase subunit TatA,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997647.1
CDS_CP060011.1_3368740_3369178_pos,H5029_15905,QPN99317.1,tatB,3368740,3369178,pos,,twin-arginine translocase subunit TatB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997646.1
CDS_CP060011.1_3369174_3369945_pos,H5029_15910,QPN99318.1,tatC,3369174,3369945,pos,,twin-arginine translocase subunit TatC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997645.1
CDS_CP060011.1_3370117_3372298_pos,H5029_15915,QPN99319.1,,3370117,3372298,pos,,DUF839 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017388419.1
CDS_CP060011.1_3372506_3374840_pos,H5029_15920,QPN99320.1,,3372506,3374840,pos,,PhoX family phosphatase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002132761.1
CDS_CP060011.1_3374888_3375659_neg,H5029_15925,QPO01531.1,,3374888,3375659,neg,,NRDE family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997642.1
CDS_CP060011.1_3375761_3376580_pos,H5029_15930,QPN99321.1,,3375761,3376580,pos,,prolipoprotein diacylglyceryl transferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_009393202.1
CDS_CP060011.1_3376653_3377013_pos,H5029_15935,QPN99322.1,,3376653,3377013,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997640.1
CDS_CP060011.1_3377023_3377386_pos,H5029_15940,QPN99323.1,,3377023,3377386,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019458055.1
CDS_CP060011.1_3377509_3378352_pos,H5029_15945,QPN99324.1,thyA,3377509,3378352,pos,,thymidylate synthase,,2.1.1.45,,COORDINATES: similar to AA sequence:RefSeq:YP_004997638.1
CDS_CP060011.1_3378396_3378906_pos,H5029_15950,QPN99325.1,,3378396,3378906,pos,,dihydrofolate reductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997637.1
CDS_CP060011.1_3378920_3379976_pos,H5029_15955,QPN99326.1,,3378920,3379976,pos,,DUF4105 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997636.1
CDS_CP060011.1_3380076_3380598_pos,H5029_15960,QPN99327.1,msrA,3380076,3380598,pos,,peptide-methionine (S)-S-oxide reductase MsrA,,1.8.4.11,,COORDINATES: similar to AA sequence:RefSeq:YP_004997635.1
CDS_CP060011.1_3380658_3381063_neg,H5029_15965,QPN99328.1,,3380658,3381063,neg,,biopolymer transporter ExbD,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997634.1
CDS_CP060011.1_3381062_3381683_neg,H5029_15970,QPN99329.1,,3381062,3381683,neg,,MotA/TolQ/ExbB proton channel family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997633.1
CDS_CP060011.1_3381727_3382483_neg,H5029_15975,QPN99330.1,,3381727,3382483,neg,,TonB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000083585.1
CDS_CP060011.1_3382874_3383765_neg,H5029_15980,QPN99331.1,purU,3382874,3383765,neg,,formyltetrahydrofolate deformylase,,3.5.1.10,,COORDINATES: similar to AA sequence:RefSeq:YP_004997631.1
CDS_CP060011.1_3383812_3384505_neg,H5029_15985,QPN99332.1,,3383812,3384505,neg,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002114968.1
CDS_CP060011.1_3384617_3386066_pos,H5029_15990,QPN99333.1,,3384617,3386066,pos,,coniferyl aldehyde dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997629.1
CDS_CP060011.1_3386233_3386470_pos,H5029_15995,QPN99334.1,rpmB,3386233,3386470,pos,,50S ribosomal protein L28,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997628.1
CDS_CP060011.1_3386482_3386638_pos,H5029_16000,QPN99335.1,rpmG,3386482,3386638,pos,,50S ribosomal protein L33,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997627.1
CDS_CP060011.1_3386786_3388496_pos,H5029_16005,QPN99336.1,,3386786,3388496,pos,,cation:proton antiporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997626.1
CDS_CP060011.1_3388533_3388812_neg,H5029_16010,QPN99337.1,,3388533,3388812,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997625.1
CDS_CP060011.1_3388924_3389458_neg,H5029_16015,QPN99338.1,,3388924,3389458,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997624.1
CDS_CP060011.1_3389508_3389868_neg,H5029_16020,QPN99339.1,,3389508,3389868,neg,,ASCH domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001183875.1
CDS_CP060011.1_3389875_3390115_neg,H5029_16025,QPN99340.1,,3389875,3390115,neg,,RNA-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997622.1
CDS_CP060011.1_3390188_3392168_neg,H5029_16030,QPN99341.1,,3390188,3392168,neg,,ATP-dependent helicase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997621.1
CDS_CP060011.1_3392284_3392857_neg,H5029_16035,QPN99342.1,,3392284,3392857,neg,,HdeD family acid-resistance protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006580460.1
CDS_CP060011.1_3392994_3393753_neg,H5029_16040,QPN99343.1,,3392994,3393753,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997619.1
CDS_CP060011.1_3393840_3396477_neg,H5029_16045,QPN99344.1,topA,3393840,3396477,neg,,type I DNA topoisomerase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997618.1
CDS_CP060011.1_3396512_3396962_neg,H5029_16050,QPN99345.1,,3396512,3396962,neg,,ammonium transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997617.1
CDS_CP060011.1_3397109_3397487_neg,H5029_16055,QPN99346.1,,3397109,3397487,neg,,winged helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006582225.1
CDS_CP060011.1_3397586_3398597_pos,H5029_16060,QPN99347.1,,3397586,3398597,pos,,zinc-binding alcohol dehydrogenase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997615.1
CDS_CP060011.1_3398644_3398890_neg,H5029_16065,QPN99348.1,,3398644,3398890,neg,,SlyX family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005037011.1
CDS_CP060011.1_3398922_3400833_pos,H5029_16070,QPN99349.1,,3398922,3400833,pos,,ATP-binding cassette domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997613.1
CDS_CP060011.1_3400980_3401613_pos,H5029_16075,QPN99350.1,,3400980,3401613,pos,,LysE family translocator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997612.1
CDS_CP060011.1_3401732_3402668_pos,H5029_16080,QPN99351.1,lpxL,3401732,3402668,pos,,LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase,,2.3.1.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004997611.1
CDS_CP060011.1_3402933_3404034_pos,H5029_16085,QPN99352.1,,3402933,3404034,pos,,glycosyltransferase family 4 protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997610.1
CDS_CP060011.1_3404090_3405377_neg,H5029_16090,QPN99353.1,gltP,3404090,3405377,neg,,glutamate/aspartate:proton symporter GltP,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997609.1
CDS_CP060011.1_3406066_3407188_neg,H5029_16095,QPN99354.1,,3406066,3407188,neg,,endonuclease/exonuclease/phosphatase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004842595.1
CDS_CP060011.1_3407377_3408496_pos,H5029_16100,QPN99355.1,asd,3407377,3408496,pos,,aspartate-semialdehyde dehydrogenase,,1.2.1.11,,COORDINATES: similar to AA sequence:RefSeq:YP_004997607.1
CDS_CP060011.1_3408644_3410009_pos,H5029_16105,QPN99356.1,,3408644,3410009,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000128076.1
CDS_CP060011.1_3410077_3411331_pos,H5029_16110,QPO01532.1,,3410077,3411331,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997605.1
CDS_CP060011.1_3411389_3412361_pos,H5029_16115,QPN99357.1,,3411389,3412361,pos,,asparaginase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006580470.1
CDS_CP060011.1_3412375_3413173_pos,H5029_16120,QPN99358.1,truA,3412375,3413173,pos,,tRNA pseudouridine(38-40) synthase TruA,,5.4.99.12,,COORDINATES: similar to AA sequence:RefSeq:YP_004997603.1
CDS_CP060011.1_3413192_3414203_neg,H5029_16125,QPN99359.1,,3413192,3414203,neg,,AraC family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997602.1
CDS_CP060011.1_3414467_3414689_pos,H5029_16130,QPN99360.1,infA,3414467,3414689,pos,,translation initiation factor IF-1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001284370.1
CDS_CP060011.1_3414740_3415109_neg,H5029_16135,QPN99361.1,,3414740,3415109,neg,,DUF1311 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000724608.1
CDS_CP060011.1_3415278_3415686_pos,H5029_16140,QPN99362.1,,3415278,3415686,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997599.1
CDS_CP060011.1_3415739_3416819_neg,H5029_16145,QPN99363.1,leuB,3415739,3416819,neg,,3-isopropylmalate dehydrogenase,,1.1.1.85,,COORDINATES: similar to AA sequence:RefSeq:YP_004997598.1
CDS_CP060011.1_3416850_3417441_neg,H5029_16150,QPN99364.1,,3416850,3417441,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_012297386.1
CDS_CP060011.1_3417553_3418201_neg,H5029_16155,QPN99365.1,leuD,3417553,3418201,neg,,3-isopropylmalate dehydratase small subunit,,4.2.1.33,,COORDINATES: similar to AA sequence:RefSeq:YP_004997596.1
CDS_CP060011.1_3418219_3419653_neg,H5029_16160,QPN99366.1,leuC,3418219,3419653,neg,,3-isopropylmalate dehydratase large subunit,,4.2.1.33,,COORDINATES: similar to AA sequence:RefSeq:YP_004997595.1
CDS_CP060011.1_3419875_3420130_pos,H5029_16165,QPN99367.1,,3419875,3420130,pos,,DUF2061 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000244902.1
CDS_CP060011.1_3420247_3421108_pos,H5029_16170,QPN99368.1,,3420247,3421108,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997593.1
CDS_CP060011.1_3421112_3421763_neg,H5029_16175,QPN99369.1,,3421112,3421763,neg,,HAD-IB family hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997590.1
CDS_CP060011.1_3421945_3422431_pos,H5029_16180,QPN99370.1,,3421945,3422431,pos,,RNA pyrophosphohydrolase,,3.6.1.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004997589.1
CDS_CP060011.1_3422515_3424810_pos,H5029_16185,QPN99371.1,ptsP,3422515,3424810,pos,,phosphoenolpyruvate--protein phosphotransferase,,2.7.3.9,,COORDINATES: similar to AA sequence:RefSeq:WP_005133238.1
CDS_CP060011.1_3425323_3427480_pos,H5029_16190,QPN99372.1,katG,3425323,3427480,pos,,catalase/peroxidase HPI,,1.11.1.21,,COORDINATES: similar to AA sequence:RefSeq:YP_004997587.1
CDS_CP060011.1_3427546_3428599_neg,H5029_16195,QPN99373.1,,3427546,3428599,neg,,MBL fold metallo-hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997586.1
CDS_CP060011.1_3429333_3430233_pos,H5029_16200,QPN99374.1,hcaR,3429333,3430233,pos,,DNA-binding transcriptional regulator HcaR,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997585.1
CDS_CP060011.1_3430496_3431174_pos,H5029_16205,QPN99375.1,,3430496,3431174,pos,,DUF1345 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997584.1
CDS_CP060011.1_3431231_3431837_neg,H5029_16210,QPN99376.1,,3431231,3431837,neg,,glutathione S-transferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997583.1
CDS_CP060011.1_3431886_3432582_neg,H5029_16215,QPN99377.1,,3431886,3432582,neg,,YafY family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997582.1
CDS_CP060011.1_3432655_3433330_neg,H5029_16220,QPN99378.1,,3432655,3433330,neg,,HAD-IA family hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997581.1
CDS_CP060011.1_3433326_3434259_neg,H5029_16225,QPN99379.1,,3433326,3434259,neg,,RluA family pseudouridine synthase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005133243.1
CDS_CP060011.1_3434981_3438314_pos,H5029_16230,QPN99380.1,,3434981,3438314,pos,,Rne/Rng family ribonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997578.1
CDS_CP060011.1_3438506_3440348_pos,H5029_16235,QPN99381.1,,3438506,3440348,pos,,long-chain-acyl-CoA synthetase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997577.1
CDS_CP060011.1_3440817_3441714_neg,H5029_16250,QPN99382.1,,3440817,3441714,neg,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997576.1
CDS_CP060011.1_3441826_3442582_pos,H5029_16255,QPN99383.1,,3441826,3442582,pos,,SDR family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997575.1
CDS_CP060011.1_3442633_3443788_neg,H5029_16260,QPN99384.1,hemW,3442633,3443788,neg,,radical SAM family heme chaperone HemW,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997574.1
CDS_CP060011.1_3443905_3444367_pos,H5029_16265,QPN99385.1,,3443905,3444367,pos,,DMT family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001984522.1
CDS_CP060011.1_3444399_3445746_pos,H5029_16270,QPN99386.1,abeM,3444399,3445746,pos,,multidrug efflux MATE transporter AbeM,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000073361.1
CDS_CP060011.1_3445780_3447031_neg,H5029_16275,QPN99387.1,,3445780,3447031,neg,,acyl-CoA dehydrogenase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997571.1
CDS_CP060011.1_3447064_3448312_neg,H5029_16280,QPN99388.1,,3447064,3448312,neg,,SfnB family sulfur acquisition oxidoreductase,,1.-.-.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004997570.1
CDS_CP060011.1_3448569_3449868_pos,H5029_16285,QPN99389.1,,3448569,3449868,pos,,AarF/ABC1/UbiB kinase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997569.1
CDS_CP060011.1_3449969_3450224_pos,H5029_16290,QPN99390.1,,3449969,3450224,pos,,type B 50S ribosomal protein L31,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997568.1
CDS_CP060011.1_3450476_3450809_pos,H5029_16295,QPN99391.1,,3450476,3450809,pos,,HopJ type III effector protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997567.1
CDS_CP060011.1_3450944_3451071_neg,H5029_16300,,,3450944,3451071,neg,True,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997566.1
CDS_CP060011.1_3451237_3451618_neg,H5029_16305,QPN99392.1,crcB,3451237,3451618,neg,,fluoride efflux transporter CrcB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997565.1
CDS_CP060011.1_3451853_3452264_neg,H5029_16310,QPN99393.1,,3451853,3452264,neg,,GFA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997564.1
CDS_CP060011.1_3452341_3453547_neg,H5029_16315,QPN99394.1,,3452341,3453547,neg,,TIGR03862 family flavoprotein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997563.1
CDS_CP060011.1_3453536_3454175_neg,H5029_16320,QPN99395.1,,3453536,3454175,neg,,SAM-dependent methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997562.1
CDS_CP060011.1_3454262_3454457_pos,H5029_16325,QPN99396.1,,3454262,3454457,pos,,DNA gyrase inhibitor YacG,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997561.1
CDS_CP060011.1_3454453_3455098_neg,H5029_16330,QPN99397.1,,3454453,3455098,neg,,MBL fold metallo-hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997560.1
CDS_CP060011.1_3455121_3456138_neg,H5029_16335,QPN99398.1,hemH,3455121,3456138,neg,,ferrochelatase,,4.99.1.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004997559.1
CDS_CP060011.1_3456211_3457216_neg,H5029_16340,QPN99399.1,,3456211,3457216,neg,,DUF4062 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997558.1
CDS_CP060011.1_3457335_3458202_neg,H5029_16345,QPN99400.1,murI,3457335,3458202,neg,,glutamate racemase,,5.1.1.3,,COORDINATES: similar to AA sequence:RefSeq:YP_004997557.1
CDS_CP060011.1_3458250_3458862_neg,H5029_16350,QPN99401.1,,3458250,3458862,neg,,DUF1285 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997556.1
CDS_CP060011.1_3459048_3460761_pos,H5029_16355,QPN99402.1,,3459048,3460761,pos,,electron transfer flavoprotein-ubiquinone oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997555.1
CDS_CP060011.1_3460847_3461228_neg,H5029_16360,QPN99403.1,,3460847,3461228,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002067287.1
CDS_CP060011.1_3461372_3461630_neg,H5029_16365,QPN99404.1,tusA,3461372,3461630,neg,,sulfurtransferase TusA,,2.8.1.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004997553.1
CDS_CP060011.1_3461844_3462654_pos,H5029_16370,QPO01533.1,,3461844,3462654,pos,,CBS domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997552.1
CDS_CP060011.1_3462650_3464210_pos,H5029_16375,QPN99405.1,lnt,3462650,3464210,pos,,apolipoprotein N-acyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997551.1
CDS_CP060011.1_3464211_3464550_neg,H5029_16380,QPN99406.1,,3464211,3464550,neg,,tRNA-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997550.1
CDS_CP060011.1_3464694_3465039_neg,H5029_16385,QPN99407.1,,3464694,3465039,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997549.1
CDS_CP060011.1_3465306_3465888_neg,H5029_16390,QPN99408.1,gspG,3465306,3465888,neg,,type II secretion system major pseudopilin GspG,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005133258.1
CDS_CP060011.1_3465911_3467117_neg,H5029_16395,QPN99409.1,gspF,3465911,3467117,neg,,type II secretion system inner membrane protein GspF,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997547.1
CDS_CP060011.1_3467265_3469494_pos,H5029_16400,QPN99410.1,,3467265,3469494,pos,,primosomal protein N',,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997546.1
CDS_CP060011.1_3469570_3471412_pos,H5029_16405,QPN99411.1,,3469570,3471412,pos,,cation:proton antiporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997545.1
CDS_CP060011.1_3471577_3472453_pos,H5029_16410,QPN99412.1,,3471577,3472453,pos,,Hsp33 family molecular chaperone HslO,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997544.1
CDS_CP060011.1_3472590_3473202_pos,H5029_16415,QPN99413.1,,3472590,3473202,pos,,LysE family translocator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997543.1
CDS_CP060011.1_3473352_3474309_pos,H5029_16420,QPN99414.1,,3473352,3474309,pos,,DnaJ domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997542.1
CDS_CP060011.1_3474320_3474650_pos,H5029_16425,QPN99415.1,,3474320,3474650,pos,,MerR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997541.1
CDS_CP060011.1_3474896_3476108_neg,H5029_16430,QPN99416.1,,3474896,3476108,neg,,magnesium transporter CorA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997540.1
CDS_CP060011.1_3476192_3478280_neg,H5029_16435,QPO01534.1,pnp,3476192,3478280,neg,,polyribonucleotide nucleotidyltransferase,,2.7.7.8,,COORDINATES: similar to AA sequence:RefSeq:YP_004997539.1
CDS_CP060011.1_3478537_3478807_neg,H5029_16440,QPN99417.1,rpsO,3478537,3478807,neg,,30S ribosomal protein S15,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997538.1
CDS_CP060011.1_3478842_3478992_pos,H5029_16445,QPN99418.1,,3478842,3478992,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001987822.1
CDS_CP060011.1_3479019_3480318_pos,H5029_16450,QPN99419.1,,3479019,3480318,pos,,EstA family serine hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997537.1
CDS_CP060011.1_3481034_3482786_neg,H5029_16455,QPN99420.1,recD,3481034,3482786,neg,,exodeoxyribonuclease V subunit alpha,,3.1.11.5,,COORDINATES: similar to AA sequence:RefSeq:YP_004997536.1
CDS_CP060011.1_3482894_3486593_neg,H5029_16460,QPN99421.1,,3482894,3486593,neg,,UvrD-helicase domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001088713.1
CDS_CP060011.1_3486596_3490232_neg,H5029_16465,QPN99422.1,,3486596,3490232,neg,,exodeoxyribonuclease V subunit gamma,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005112362.1
CDS_CP060011.1_3490403_3490910_pos,H5029_16470,QPN99423.1,,3490403,3490910,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997532.1
CDS_CP060011.1_3490932_3492351_neg,H5029_16475,QPN99424.1,,3490932,3492351,neg,,polyphosphate--AMP phosphotransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997531.1
CDS_CP060011.1_3492558_3493266_pos,H5029_16480,QPN99425.1,,3492558,3493266,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997530.1
