,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060013.1_3606781_3607921_pos,H5028_17030,QPO03032.1,,3606781,3607921,pos,,threonine synthase,,4.2.3.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004997417.1
CDS_CP060013.1_3608029_3609076_neg,H5028_17035,QPO03033.1,pbpG,3608029,3609076,neg,,D-alanyl-D-alanine endopeptidase PBP7/8,,3.4.16.4,,COORDINATES: similar to AA sequence:RefSeq:WP_122407089.1
CDS_CP060013.1_3609288_3609924_pos,H5028_17040,QPO03034.1,,3609288,3609924,pos,,response regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019457005.1
CDS_CP060013.1_3609979_3611503_pos,H5028_17045,QPO03035.1,,3609979,3611503,pos,,PAS domain-containing sensor histidine kinase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997414.1
CDS_CP060013.1_3611527_3612949_pos,H5028_17050,QPO03036.1,,3611527,3612949,pos,,sigma-54-dependent Fis family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997413.1
CDS_CP060013.1_3612952_3614137_neg,H5028_17055,QPO03037.1,,3612952,3614137,neg,,S41 family peptidase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997412.1
CDS_CP060013.1_3614152_3615700_neg,H5028_17060,QPO03038.1,,3614152,3615700,neg,,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",,5.4.2.12,,COORDINATES: similar to AA sequence:RefSeq:WP_000128738.1
CDS_CP060013.1_3615825_3616896_neg,H5028_17065,QPO03039.1,lptG,3615825,3616896,neg,,LPS export ABC transporter permease LptG,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997410.1
CDS_CP060013.1_3616895_3617996_neg,H5028_17070,QPO03040.1,lptF,3616895,3617996,neg,,LPS export ABC transporter permease LptF,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003317163.1
CDS_CP060013.1_3618139_3619588_pos,H5028_17075,QPO03041.1,,3618139,3619588,pos,,leucyl aminopeptidase,,3.4.11.1,,COORDINATES: similar to AA sequence:RefSeq:WP_005112463.1
CDS_CP060013.1_3619580_3619988_pos,H5028_17080,QPO03042.1,,3619580,3619988,pos,,DNA polymerase III subunit chi,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997407.1
CDS_CP060013.1_3620026_3620665_pos,H5028_17085,QPO03043.1,,3620026,3620665,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997406.1
CDS_CP060013.1_3620795_3621014_pos,H5028_17090,QPO03044.1,,3620795,3621014,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997405.1
CDS_CP060013.1_3621073_3621733_neg,H5028_17095,QPO03045.1,,3621073,3621733,neg,,riboflavin synthase,,2.5.1.9,,COORDINATES: similar to AA sequence:RefSeq:YP_004997404.1
CDS_CP060013.1_3621775_3623068_neg,H5028_17100,QPO03046.1,,3621775,3623068,neg,,DNA adenine methylase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997403.1
CDS_CP060013.1_3623064_3624150_neg,H5028_17105,QPO03047.1,ribD,3623064,3624150,neg,,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,,1.1.1.193,,COORDINATES: similar to AA sequence:RefSeq:YP_004997402.1
CDS_CP060013.1_3624165_3624624_neg,H5028_17110,QPO03048.1,nrdR,3624165,3624624,neg,,transcriptional repressor NrdR,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997401.1
CDS_CP060013.1_3624782_3626180_neg,H5028_17115,QPO03049.1,,3624782,3626180,neg,,ammonium transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997400.1
CDS_CP060013.1_3626237_3626576_neg,H5028_17120,QPO03050.1,glnK,3626237,3626576,neg,,P-II family nitrogen regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997399.1
CDS_CP060013.1_3626855_3627083_pos,H5028_17125,QPO03051.1,,3626855,3627083,pos,,accessory factor UbiK family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997398.1
CDS_CP060013.1_3627148_3628006_pos,H5028_17130,QPO03052.1,,3627148,3628006,pos,,ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004748548.1
CDS_CP060013.1_3628088_3629885_pos,H5028_17135,QPO03053.1,,3628088,3629885,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002048912.1
CDS_CP060013.1_3630179_3631667_pos,H5028_17140,QPO03054.1,,3630179,3631667,pos,,SulP family inorganic anion transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000953322.1
CDS_CP060013.1_3631679_3632531_pos,H5028_17145,QPO03055.1,,3631679,3632531,pos,,universal stress protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000034565.1
CDS_CP060013.1_3632598_3632898_pos,H5028_17150,QPO03056.1,,3632598,3632898,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001095006.1
CDS_CP060013.1_3632970_3633342_pos,H5028_17155,QPO03057.1,,3632970,3633342,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000529372.1
CDS_CP060013.1_3633716_3635147_neg,H5028_17160,QPO03058.1,,3633716,3635147,neg,,transposase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002057050.1
CDS_CP060013.1_3635139_3636255_neg,H5028_17165,QPO03059.1,,3635139,3636255,neg,,TniQ family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000081836.1
CDS_CP060013.1_3636284_3637205_neg,H5028_17170,QPO03060.1,,3636284,3637205,neg,,TniB family NTP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016654430.1
CDS_CP060013.1_3637209_3639120_neg,H5028_17175,QPO03061.1,,3637209,3639120,neg,,transposase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016654431.1
CDS_CP060013.1_3639120_3639831_neg,H5028_17180,QPO03062.1,,3639120,3639831,neg,,heteromeric transposase endonuclease subunit TnsA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000736393.1
CDS_CP060013.1_3639955_3640639_pos,H5028_17185,QPO03063.1,,3639955,3640639,pos,,ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001131945.1
CDS_CP060013.1_3640675_3642088_neg,H5028_17190,QPO03064.1,,3640675,3642088,neg,,PLP-dependent aminotransferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001981759.1
CDS_CP060013.1_3642199_3642976_pos,H5028_17195,QPO03065.1,,3642199,3642976,pos,,aldolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997394.1
CDS_CP060013.1_3642991_3643870_pos,H5028_17200,QPO03066.1,,3642991,3643870,pos,,dihydrodipicolinate synthase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997393.1
CDS_CP060013.1_3643912_3644725_neg,H5028_17205,QPO03067.1,,3643912,3644725,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000975211.1
CDS_CP060013.1_3645649_3646966_pos,H5028_17210,QPO03068.1,,3645649,3646966,pos,,"outer membrane porin, OprD family",,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997390.1
CDS_CP060013.1_3647072_3647600_neg,H5028_17215,QPO03069.1,ppa,3647072,3647600,neg,,inorganic diphosphatase,,3.6.1.1,,COORDINATES: similar to AA sequence:RefSeq:WP_004749952.1
CDS_CP060013.1_3647727_3648126_neg,H5028_17220,QPO03070.1,,3647727,3648126,neg,,MAPEG family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020752714.1
CDS_CP060013.1_3648232_3648616_pos,H5028_17225,QPO03071.1,,3648232,3648616,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997387.1
CDS_CP060013.1_3648655_3650335_neg,H5028_17230,QPO03072.1,,3648655,3650335,neg,,long-chain-fatty-acid--CoA ligase,,6.2.1.3,,COORDINATES: similar to AA sequence:RefSeq:YP_004997386.1
CDS_CP060013.1_3650632_3652852_neg,H5028_17235,QPO03073.1,parC,3650632,3652852,neg,,DNA topoisomerase IV subunit A,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997385.1
CDS_CP060013.1_3653005_3654325_neg,H5028_17240,QPO03074.1,,3653005,3654325,neg,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997384.1
CDS_CP060013.1_3654407_3655052_neg,H5028_17245,QPO03075.1,,3654407,3655052,neg,,trimeric intracellular cation channel family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997383.1
CDS_CP060013.1_3655097_3655565_neg,H5028_17250,QPO03076.1,,3655097,3655565,neg,,YchJ family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997382.1
CDS_CP060013.1_3655636_3657229_neg,H5028_17255,QPO03077.1,,3655636,3657229,neg,,TerC family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997381.1
CDS_CP060013.1_3657573_3658179_pos,H5028_17260,QPO05047.1,,3657573,3658179,pos,,TIGR00730 family Rossman fold protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997380.1
CDS_CP060013.1_3658376_3659768_pos,H5028_17265,QPO03078.1,mdtD,3658376,3659768,pos,,multidrug transporter subunit MdtD,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997379.1
CDS_CP060013.1_3659845_3660604_pos,H5028_17270,QPO03079.1,,3659845,3660604,pos,,glycoside hydrolase family 25 protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997378.1
CDS_CP060013.1_3660605_3661661_pos,H5028_17275,QPO03080.1,dinB,3660605,3661661,pos,,DNA polymerase IV,,2.7.7.7,,COORDINATES: similar to AA sequence:RefSeq:YP_004997377.1
CDS_CP060013.1_3661980_3662334_pos,H5028_17280,QPO03081.1,,3661980,3662334,pos,,RidA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997371.1
CDS_CP060013.1_3662479_3662980_neg,H5028_17285,QPO03082.1,,3662479,3662980,neg,,DUF2726 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997370.1
CDS_CP060013.1_3663293_3665672_neg,H5028_17290,QPO03083.1,,3663293,3665672,neg,,YgiQ family radical SAM protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997369.1
CDS_CP060013.1_3665886_3667146_neg,H5028_17295,QPO03084.1,,3665886,3667146,neg,,esterase-like activity of phytase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997368.1
CDS_CP060013.1_3667293_3667698_neg,H5028_17300,QPO03085.1,,3667293,3667698,neg,,helix-turn-helix domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997367.1
CDS_CP060013.1_3667779_3668265_pos,H5028_17305,QPO03086.1,,3667779,3668265,pos,,DUF2938 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997366.1
CDS_CP060013.1_3668281_3668848_pos,H5028_17310,QPO03087.1,,3668281,3668848,pos,,flavodoxin family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000859337.1
CDS_CP060013.1_3669156_3669765_pos,H5028_17315,QPO03088.1,,3669156,3669765,pos,,transglycosylase SLT domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997364.1
CDS_CP060013.1_3669820_3670819_neg,H5028_17320,QPO03089.1,cysK,3669820,3670819,neg,,cysteine synthase A,,2.5.1.47,,COORDINATES: similar to AA sequence:RefSeq:WP_002059893.1
CDS_CP060013.1_3671025_3671568_neg,H5028_17325,QPO03090.1,,3671025,3671568,neg,,GNAT family N-acetyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001159732.1
CDS_CP060013.1_3677573_3678170_neg,H5028_17355,QPO03091.1,,3677573,3678170,neg,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005124866.1
CDS_CP060013.1_3678258_3679473_pos,H5028_17360,QPO03092.1,,3678258,3679473,pos,,DUF2236 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997361.1
CDS_CP060013.1_3679542_3679749_neg,H5028_17365,QPO03093.1,,3679542,3679749,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997360.1
CDS_CP060013.1_3679802_3681917_neg,H5028_17370,QPO03094.1,,3679802,3681917,neg,,TonB-dependent copper receptor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997359.1
CDS_CP060013.1_3681989_3682418_neg,H5028_17375,QPO03095.1,,3681989,3682418,neg,,DUF2946 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997358.1
CDS_CP060013.1_3682454_3682985_neg,H5028_17380,QPO03096.1,,3682454,3682985,neg,,peptide deformylase,,3.5.1.88,,COORDINATES: similar to AA sequence:RefSeq:YP_004997357.1
CDS_CP060013.1_3683107_3684262_pos,H5028_17385,QPO03097.1,,3683107,3684262,pos,,LysM peptidoglycan-binding domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997356.1
CDS_CP060013.1_3684282_3685413_pos,H5028_17390,QPO03098.1,dprA,3684282,3685413,pos,,DNA-protecting protein DprA,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997355.1
CDS_CP060013.1_3685463_3686033_pos,H5028_17395,QPO03099.1,,3685463,3686033,pos,,threonylcarbamoyl-AMP synthase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019458003.1
CDS_CP060013.1_3686424_3687345_neg,H5028_17400,QPO03100.1,,3686424,3687345,neg,,DMT family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997353.1
CDS_CP060013.1_3687450_3688101_neg,H5028_17405,QPO03101.1,,3687450,3688101,neg,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997352.1
CDS_CP060013.1_3688237_3689452_pos,H5028_17410,QPO03102.1,,3688237,3689452,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997351.1
CDS_CP060013.1_3689473_3690238_pos,H5028_17415,QPO03103.1,,3689473,3690238,pos,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997350.1
CDS_CP060013.1_3690360_3690906_pos,H5028_17420,QPO03104.1,,3690360,3690906,pos,,glutathione peroxidase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997349.1
CDS_CP060013.1_3691050_3691650_pos,H5028_17425,QPO03105.1,,3691050,3691650,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997348.1
CDS_CP060013.1_3691711_3692131_neg,H5028_17430,QPO03106.1,,3691711,3692131,neg,,F0F1 ATP synthase subunit epsilon,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004705935.1
CDS_CP060013.1_3692148_3693543_neg,H5028_17435,QPO03107.1,atpD,3692148,3693543,neg,,F0F1 ATP synthase subunit beta,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997346.1
CDS_CP060013.1_3693573_3694443_neg,H5028_17440,QPO03108.1,atpG,3693573,3694443,neg,,F0F1 ATP synthase subunit gamma,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997345.1
CDS_CP060013.1_3694520_3696065_neg,H5028_17445,QPO03109.1,,3694520,3696065,neg,,F0F1 ATP synthase subunit alpha,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997344.1
CDS_CP060013.1_3696111_3696648_neg,H5028_17450,QPO03110.1,,3696111,3696648,neg,,F0F1 ATP synthase subunit delta,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997343.1
CDS_CP060013.1_3696660_3697131_neg,H5028_17455,QPO03111.1,,3696660,3697131,neg,,F0F1 ATP synthase subunit B,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997342.1
CDS_CP060013.1_3697169_3697415_neg,H5028_17460,QPO03112.1,atpE,3697169,3697415,neg,,F0F1 ATP synthase subunit C,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000424060.1
CDS_CP060013.1_3697499_3698375_neg,H5028_17465,QPO03113.1,atpB,3697499,3698375,neg,,F0F1 ATP synthase subunit A,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997340.1
CDS_CP060013.1_3698479_3698878_neg,H5028_17470,QPO03114.1,,3698479,3698878,neg,,ATP synthase subunit I,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997339.1
CDS_CP060013.1_3699047_3699887_neg,H5028_17475,QPO03115.1,,3699047,3699887,neg,,zinc ABC transporter substrate-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017394265.1
CDS_CP060013.1_3700014_3700512_pos,H5028_17480,QPO03116.1,,3700014,3700512,pos,,transcriptional repressor,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002054239.1
CDS_CP060013.1_3700484_3701273_pos,H5028_17485,QPO03117.1,,3700484,3701273,pos,,metal ABC transporter ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997336.1
CDS_CP060013.1_3701276_3702086_pos,H5028_17490,QPO03118.1,,3701276,3702086,pos,,metal ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997335.1
CDS_CP060013.1_3702087_3702714_neg,H5028_17495,QPO03119.1,,3702087,3702714,neg,,LysE family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997334.1
CDS_CP060013.1_3702871_3703792_pos,H5028_17500,QPO03120.1,,3702871,3703792,pos,,Dyp-type peroxidase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006582305.1
CDS_CP060013.1_3703837_3705535_neg,H5028_17505,QPO03121.1,,3703837,3705535,neg,,NAD-dependent malic enzyme,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997332.1
CDS_CP060013.1_3706030_3707821_pos,H5028_17510,QPO03122.1,,3706030,3707821,pos,,arginine--tRNA ligase,,6.1.1.19,,COORDINATES: similar to AA sequence:RefSeq:YP_004997331.1
CDS_CP060013.1_3707974_3708601_pos,H5028_17515,QPO03123.1,,3707974,3708601,pos,,SPOR domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997330.1
CDS_CP060013.1_3708644_3709313_neg,H5028_17520,QPO03124.1,,3708644,3709313,neg,,glutathione S-transferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997329.1
CDS_CP060013.1_3709425_3709833_neg,H5028_17525,QPO03125.1,,3709425,3709833,neg,,OsmC family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002061909.1
CDS_CP060013.1_3709829_3710777_neg,H5028_17530,QPO03126.1,,3709829,3710777,neg,,pirin family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997327.1
CDS_CP060013.1_3710933_3711239_neg,H5028_17535,QPO03127.1,,3710933,3711239,neg,,DUF3861 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004967019.1
CDS_CP060013.1_3711299_3711827_neg,H5028_17540,QPO03128.1,,3711299,3711827,neg,,PadR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997325.1
CDS_CP060013.1_3712045_3712834_neg,H5028_17545,QPO03129.1,ant(3'')-II,3712045,3712834,neg,,ANT(3'')-II family aminoglycoside nucleotidyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997324.1
CDS_CP060013.1_3712899_3714468_neg,H5028_17550,QPO03130.1,guaA,3712899,3714468,neg,,glutamine-hydrolyzing GMP synthase,,6.3.5.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004997323.1
CDS_CP060013.1_3714855_3716073_pos,H5028_17555,QPO05048.1,,3714855,3716073,pos,,DUF445 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997322.1
CDS_CP060013.1_3716132_3716570_neg,H5028_17560,QPO03131.1,,3716132,3716570,neg,,DoxX family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016142516.1
CDS_CP060013.1_3716763_3717405_pos,H5028_17565,QPO03132.1,,3716763,3717405,pos,,DedA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016144032.1
CDS_CP060013.1_3717412_3718003_neg,H5028_17570,QPO03133.1,,3717412,3718003,neg,,LysE family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997319.1
CDS_CP060013.1_3718218_3718605_neg,H5028_17575,QPO05049.1,,3718218,3718605,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997318.1
CDS_CP060013.1_3718615_3719458_neg,H5028_17580,QPO03134.1,,3718615,3719458,neg,,ParA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997317.1
CDS_CP060013.1_3719534_3719927_neg,H5028_17585,QPO03135.1,,3719534,3719927,neg,,SirB2 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997316.1
CDS_CP060013.1_3719938_3720247_neg,H5028_17590,QPO03136.1,,3719938,3720247,neg,,BolA family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997315.1
CDS_CP060013.1_3720767_3721532_neg,H5028_17605,QPO03137.1,,3720767,3721532,neg,,4'-phosphopantetheinyl transferase superfamily protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001286030.1
CDS_CP060013.1_3721524_3723390_neg,H5028_17610,QPO03138.1,,3721524,3723390,neg,,alpha/beta fold hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997313.1
CDS_CP060013.1_3723443_3724718_neg,H5028_17615,QPO03139.1,,3723443,3724718,neg,,porin,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997312.1
CDS_CP060013.1_3724714_3728365_neg,H5028_17620,QPO03140.1,,3724714,3728365,neg,,outer membrane lipoprotein-sorting protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997311.1
CDS_CP060013.1_3728389_3732349_neg,H5028_17625,QPO03141.1,,3728389,3732349,neg,,amino acid adenylation domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997310.1
CDS_CP060013.1_3732345_3732606_neg,H5028_17630,QPO03142.1,,3732345,3732606,neg,,acyl carrier protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997309.1
CDS_CP060013.1_3732602_3734378_neg,H5028_17635,QPO05050.1,,3732602,3734378,neg,,acyl-CoA dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997308.1
CDS_CP060013.1_3734428_3736318_neg,H5028_17640,QPO03143.1,,3734428,3736318,neg,,fatty acyl-AMP ligase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997307.1
CDS_CP060013.1_3736940_3737657_neg,H5028_17645,QPO03144.1,abaR,3736940,3737657,neg,,LuxR family transcriptional regulator AbaR,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997306.1
CDS_CP060013.1_3738417_3738834_pos,H5028_17650,QPO03145.1,,3738417,3738834,pos,,DUF4902 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997305.1
CDS_CP060013.1_3738897_3739464_pos,H5028_17655,QPO03146.1,abaI,3738897,3739464,pos,,acyl-homoserine-lactone synthase AbaI,,2.3.1.184,,COORDINATES: similar to AA sequence:RefSeq:YP_004997304.1
CDS_CP060013.1_3739519_3740872_neg,H5028_17660,QPO03147.1,,3739519,3740872,neg,,MHS family MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001193285.1
