,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_AP022509.1_4454290_4454956_neg,STN0717ENT60_41740,BBW33251.1,,4454290,4454956,neg,,cell division protein FtsE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4454958_4456419_neg,STN0717ENT60_41750,BBW33252.1,ftsY,4454958,4456419,neg,,signal recognition particle receptor FtsY,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4456546_4457149_pos,STN0717ENT60_41760,BBW33253.1,rsmD,4456546,4457149,pos,,ribosomal RNA small subunit methyltransferase D,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4457132_4457414_pos,STN0717ENT60_41770,BBW33254.1,,4457132,4457414,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4457497_4457857_neg,STN0717ENT60_41780,BBW33255.1,,4457497,4457857,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4457986_4458613_pos,STN0717ENT60_41790,BBW33256.1,,4457986,4458613,pos,,lysoplasmalogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4458689_4460861_pos,STN0717ENT60_41800,BBW33257.1,,4458689,4460861,pos,,zinc/cadmium/mercury/lead-transporting ATPase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4460960_4462247_neg,STN0717ENT60_41810,BBW33258.1,,4460960,4462247,neg,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4462257_4462767_neg,STN0717ENT60_41820,BBW33259.1,,4462257,4462767,neg,,C4-dicarboxylate ABC transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4462779_4463751_neg,STN0717ENT60_41830,BBW33260.1,,4462779,4463751,neg,,C4-dicarboxylate ABC transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4463985_4464228_neg,STN0717ENT60_41840,BBW33261.1,tusA,4463985,4464228,neg,,sulfurtransferase TusA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4464397_4465063_pos,STN0717ENT60_41850,BBW33262.1,,4464397,4465063,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4465135_4465693_pos,STN0717ENT60_41860,BBW33263.1,,4465135,4465693,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4465828_4466878_pos,STN0717ENT60_41870,BBW33264.1,,4465828,4466878,pos,,pheromone autoinducer 2 transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4467003_4467726_pos,STN0717ENT60_41880,BBW33265.1,,4467003,4467726,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4467722_4468538_pos,STN0717ENT60_41890,BBW33266.1,,4467722,4468538,pos,,1-acyl-sn-glycerol-3-phosphate acyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4468518_4468776_pos,STN0717ENT60_41900,BBW33267.1,,4468518,4468776,pos,,acyl carrier protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4468787_4469039_pos,STN0717ENT60_41910,BBW33268.1,acpP,4468787,4469039,pos,,acyl carrier protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4469010_4469610_pos,STN0717ENT60_41920,BBW33269.1,,4469010,4469610,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4469602_4470949_pos,STN0717ENT60_41930,BBW33270.1,,4469602,4470949,pos,,AMP-dependent synthetase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4470935_4471286_pos,STN0717ENT60_41940,BBW33271.1,,4470935,4471286,pos,,hydroxymyristoyl-ACP dehydratase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4471276_4472968_pos,STN0717ENT60_41950,BBW33272.1,,4471276,4472968,pos,,acyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4472971_4473394_pos,STN0717ENT60_41960,BBW33273.1,,4472971,4473394,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4473390_4473996_pos,STN0717ENT60_41970,BBW33274.1,,4473390,4473996,pos,,outer-membrane lipoprotein carrier protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4473964_4476286_pos,STN0717ENT60_41980,BBW33275.1,,4473964,4476286,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4476282_4476861_pos,STN0717ENT60_41990,BBW33276.1,,4476282,4476861,pos,,lipoprotein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4476862_4478029_pos,STN0717ENT60_42000,BBW33277.1,,4476862,4478029,pos,,beta-ketoacyl-[acyl-carrier-protein] synthase II,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4478028_4478502_pos,STN0717ENT60_42010,BBW33278.1,,4478028,4478502,pos,,3-hydroxy-fatty acyl-ACP dehydratase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4478498_4479227_pos,STN0717ENT60_42020,BBW33279.1,,4478498,4479227,pos,,3-ketoacyl-ACP reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4479223_4480453_pos,STN0717ENT60_42030,BBW33280.1,,4479223,4480453,pos,,beta-ketoacyl-ACP synthase II,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4480455_4481049_pos,STN0717ENT60_42040,BBW33281.1,acpT,4480455,4481049,pos,,4'-phosphopantetheinyl transferase AcpT,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4481020_4481404_neg,STN0717ENT60_42050,BBW33282.1,arnF,4481020,4481404,neg,,putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4481400_4481724_neg,STN0717ENT60_42060,BBW33283.1,arnE,4481400,4481724,neg,,putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4481723_4483367_neg,STN0717ENT60_42070,BBW33284.1,arnT,4481723,4483367,neg,,undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4483363_4484266_neg,STN0717ENT60_42080,BBW33285.1,arnD,4483363,4484266,neg,,putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4484262_4486245_neg,STN0717ENT60_42090,BBW33286.1,arnA,4484262,4486245,neg,,bifunctional polymyxin resistance protein ArnA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4486241_4487225_neg,STN0717ENT60_42100,BBW33287.1,arnC,4486241,4487225,neg,,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4487226_4488366_neg,STN0717ENT60_42110,BBW33288.1,arnB,4487226,4488366,neg,,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4488691_4489198_neg,STN0717ENT60_42120,BBW33289.1,,4488691,4489198,neg,,phenolic acid decarboxylase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4489297_4490179_pos,STN0717ENT60_42130,BBW33290.1,,4489297,4490179,pos,,LysR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4490211_4491006_pos,STN0717ENT60_42140,BBW33291.1,,4490211,4491006,pos,,oxidoreductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4491112_4491775_pos,STN0717ENT60_42150,BBW33292.1,,4491112,4491775,pos,,haloacid dehalogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4491835_4492861_neg,STN0717ENT60_42160,BBW33293.1,,4491835,4492861,neg,,tellurium resistance protein TerC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4493291_4493726_neg,STN0717ENT60_42170,BBW33294.1,pcoE,4493291,4493726,neg,,copper-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4493943_4495344_neg,STN0717ENT60_42180,BBW33295.1,pcoS,4493943,4495344,neg,,two-component sensor histidine kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4495340_4496021_neg,STN0717ENT60_42190,BBW33296.1,pcoR,4495340,4496021,neg,,DNA-binding response regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4496075_4497005_neg,STN0717ENT60_42200,BBW33297.1,pcoD,4496075,4497005,neg,,copper resistance protein D,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4497009_4497390_neg,STN0717ENT60_42210,BBW33298.1,pcoC,4497009,4497390,neg,,copper resistance protein C,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4497429_4498326_neg,STN0717ENT60_42220,BBW33299.1,,4497429,4498326,neg,,copper resistance protein B,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4498325_4500143_neg,STN0717ENT60_42230,BBW33300.1,pcoA,4498325,4500143,neg,,copper resistance protein A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4500377_4500827_pos,STN0717ENT60_42240,BBW33301.1,pcoE,4500377,4500827,pos,,copper resistance protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4501101_4501839_pos,STN0717ENT60_42250,BBW33302.1,,4501101,4501839,pos,,peptidase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4501872_4502070_neg,STN0717ENT60_42260,BBW33303.1,,4501872,4502070,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4502110_4504570_neg,STN0717ENT60_42270,BBW33304.1,,4502110,4504570,neg,,copper-translocating P-type ATPase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4504697_4505138_neg,STN0717ENT60_42280,BBW33305.1,,4504697,4505138,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4505223_4508370_neg,STN0717ENT60_42290,BBW33306.1,,4505223,4508370,neg,,cation transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4508380_4509673_neg,STN0717ENT60_42300,BBW33307.1,cusB,4508380,4509673,neg,,metal RND transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4509786_4510140_neg,STN0717ENT60_42310,BBW33308.1,cusF,4509786,4510140,neg,,copper ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4510167_4511553_neg,STN0717ENT60_42320,BBW33309.1,cusC,4510167,4511553,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4511742_4512423_pos,STN0717ENT60_42330,BBW33310.1,cusR,4511742,4512423,pos,,DNA-binding response regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4512415_4513897_pos,STN0717ENT60_42340,BBW33311.1,cusS,4512415,4513897,pos,,two-component sensor histidine kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4514141_4514573_pos,STN0717ENT60_42350,BBW33312.1,silE,4514141,4514573,pos,,silver-binding protein SilE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4514720_4515071_pos,STN0717ENT60_42360,BBW33313.1,,4514720,4515071,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4515239_4517066_neg,STN0717ENT60_42370,BBW33314.1,,4515239,4517066,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4518278_4518554_pos,STN0717ENT60_42380,BBW33315.1,insA3,4518278,4518554,pos,,insertion element IS1 3 protein InsA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4518598_4518976_pos,STN0717ENT60_42390,BBW33316.1,,4518598,4518976,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4519312_4520515_neg,STN0717ENT60_42400,BBW33317.1,,4519312,4520515,neg,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4520743_4522243_pos,STN0717ENT60_42410,BBW33318.1,,4520743,4522243,pos,,phosphate transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4522297_4522633_neg,STN0717ENT60_42420,BBW33319.1,uspB,4522297,4522633,neg,,universal stress protein B,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4522916_4523354_pos,STN0717ENT60_42430,BBW33320.1,,4522916,4523354,pos,,universal stress protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4523445_4524240_neg,STN0717ENT60_42440,BBW33321.1,rsmJ,4523445,4524240,neg,,ribosomal RNA small subunit methyltransferase J,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4524205_4526248_neg,STN0717ENT60_42450,BBW33322.1,,4524205,4526248,neg,,oligopeptidase A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4526456_4527299_pos,STN0717ENT60_42460,BBW33323.1,rlmJ,4526456,4527299,pos,,ribosomal RNA large subunit methyltransferase J,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4527369_4528722_pos,STN0717ENT60_42470,BBW33324.1,,4527369,4528722,pos,,glutathione-disulfide reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4528899_4529181_pos,STN0717ENT60_42480,BBW33325.1,,4528899,4529181,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4529422_4531072_pos,STN0717ENT60_42490,BBW33326.1,treF,4529422,4531072,pos,,cytoplasmic trehalase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4531129_4532716_neg,STN0717ENT60_42500,BBW33327.1,,4531129,4532716,neg,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4532862_4533402_pos,STN0717ENT60_42510,BBW33328.1,,4532862,4533402,pos,,N-acetyltransferase GCN5,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4533473_4533812_pos,STN0717ENT60_42520,BBW33329.1,,4533473,4533812,pos,,lysozyme,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4533790_4534393_neg,STN0717ENT60_42530,BBW33330.1,,4533790,4534393,neg,,helix-turn-helix transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4534567_4535326_neg,STN0717ENT60_42540,BBW33331.1,,4534567,4535326,neg,,short-chain dehydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4535463_4536345_pos,STN0717ENT60_42550,BBW33332.1,,4535463,4536345,pos,,LysR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4536395_4537421_pos,STN0717ENT60_42560,BBW33333.1,,4536395,4537421,pos,,inner membrane protein YhjD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4537681_4539004_pos,STN0717ENT60_42570,BBW33334.1,,4537681,4539004,pos,,MFS transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4539514_4541557_neg,STN0717ENT60_42580,BBW33335.1,,4539514,4541557,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4541622_4542396_neg,STN0717ENT60_42590,BBW33336.1,,4541622,4542396,neg,,cyclic-guanylate-specific phosphodiesterase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4542626_4543556_pos,STN0717ENT60_42600,BBW33337.1,,4542626,4543556,pos,,ketodeoxygluconokinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4543618_4545109_neg,STN0717ENT60_42610,BBW33338.1,,4543618,4545109,neg,,peptidase M16,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4545331_4546618_neg,STN0717ENT60_42620,BBW33339.1,dctA,4545331,4546618,neg,,C4-dicarboxylate transport protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4546777_4548784_neg,STN0717ENT60_42630,BBW33340.1,,4546777,4548784,neg,,phosphodiesterase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4548904_4552387_neg,STN0717ENT60_42640,BBW33341.1,,4548904,4552387,neg,,cellulose biosynthesis protein BcsC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4552368_4553475_neg,STN0717ENT60_42650,BBW33342.1,,4552368,4553475,neg,,glucanase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4553481_4555869_neg,STN0717ENT60_42660,BBW33343.1,,4553481,4555869,neg,,cellulose synthase regulator BcsB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4555915_4558531_neg,STN0717ENT60_42670,BBW33344.1,,4555915,4558531,neg,,cellulose synthase catalytic subunit,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4558527_4559280_neg,STN0717ENT60_42680,BBW33345.1,,4558527,4559280,neg,,cell division protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4559291_4559480_neg,STN0717ENT60_42690,BBW33346.1,,4559291,4559480,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4559654_4560536_pos,STN0717ENT60_42700,BBW33347.1,,4559654,4560536,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4560470_4560848_neg,STN0717ENT60_42710,BBW33348.1,,4560470,4560848,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4560892_4561168_neg,STN0717ENT60_42720,BBW33349.1,insA3,4560892,4561168,neg,,insertion element IS1 3 protein InsA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4561225_4561993_pos,STN0717ENT60_42730,BBW33350.1,,4561225,4561993,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4561989_4562184_pos,STN0717ENT60_42740,BBW33351.1,,4561989,4562184,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4562176_4563856_pos,STN0717ENT60_42750,BBW33352.1,,4562176,4563856,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4563891_4564854_neg,STN0717ENT60_42760,BBW33353.1,birA,4563891,4564854,neg,,bifunctional ligase/repressor BirA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4564850_4565879_neg,STN0717ENT60_42770,BBW33354.1,murB,4564850,4565879,neg,,UDP-N-acetylenolpyruvoylglucosamine reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4571438_4571984_neg,STN0717ENT60_42780,BBW33355.1,,4571438,4571984,neg,,protoporphyrinogen oxidase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4571994_4573446_neg,STN0717ENT60_42790,BBW33356.1,,4571994,4573446,neg,,Trk system potassium uptake protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4573487_4574102_neg,STN0717ENT60_42800,BBW33357.1,,4573487,4574102,neg,,YigZ family protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4574101_4575433_neg,STN0717ENT60_42810,BBW33358.1,pepQ,4574101,4575433,neg,,Xaa-Pro dipeptidase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4575623_4577813_pos,STN0717ENT60_42820,BBW33359.1,fadB,4575623,4577813,pos,,fatty acid oxidation complex subunit alpha,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4577822_4578986_pos,STN0717ENT60_42830,BBW33360.1,fadA,4577822,4578986,pos,,3-ketoacyl-CoA thiolase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4579128_4581198_neg,STN0717ENT60_42840,BBW33361.1,glyS,4579128,4581198,neg,,glycine--tRNA ligase beta subunit,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4581207_4582119_neg,STN0717ENT60_42850,BBW33362.1,glyQ,4581207,4582119,neg,,glycine--tRNA ligase alpha subunit,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4582279_4582585_neg,STN0717ENT60_42860,BBW33363.1,,4582279,4582585,neg,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4582769_4583765_pos,STN0717ENT60_42870,BBW33364.1,wecH,4582769,4583765,pos,,O-acetyltransferase WecH,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4583817_4585272_neg,STN0717ENT60_42880,BBW33365.1,,4583817,4585272,neg,,xylulokinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4585331_4586717_neg,STN0717ENT60_42890,BBW33366.1,xylA,4585331,4586717,neg,,xylose isomerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4587025_4588018_pos,STN0717ENT60_42900,BBW33367.1,,4587025,4588018,pos,,xylose ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4588090_4589632_pos,STN0717ENT60_42910,BBW33368.1,xylG,4588090,4589632,pos,,xylose import ATP-binding protein XylG,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4589609_4590791_pos,STN0717ENT60_42920,BBW33369.1,,4589609,4590791,pos,,xylose ABC transporter permease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4590824_4592003_pos,STN0717ENT60_42930,BBW33370.1,,4590824,4592003,pos,,XylR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4592038_4592863_neg,STN0717ENT60_42940,BBW33371.1,,4592038,4592863,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4593177_4595208_pos,STN0717ENT60_42950,BBW33372.1,,4593177,4595208,pos,,alpha-amylase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4595831_4597085_pos,STN0717ENT60_42960,BBW33373.1,,4595831,4597085,pos,,valine--pyruvate transaminase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4597092_4597548_neg,STN0717ENT60_42970,BBW33374.1,,4597092,4597548,neg,,hydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4597551_4598370_neg,STN0717ENT60_42980,BBW33375.1,,4597551,4598370,neg,,transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
