,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP056460.1_4169351_4170764_neg,HV217_20265,QLU73555.1,ftsP,4169351,4170764,neg,,cell division protein FtsP,,,,COORDINATES: similar to AA sequence:RefSeq:NP_311928.1
CDS_CP056460.1_4170825_4171563_neg,HV217_20270,QLU73556.1,plsC,4170825,4171563,neg,,1-acylglycerol-3-phosphate O-acyltransferase,,2.3.1.51,,COORDINATES: similar to AA sequence:RefSeq:NP_311929.1
CDS_CP056460.1_4171726_4173985_neg,HV217_20275,QLU73557.1,parC,4171726,4173985,neg,,DNA topoisomerase IV subunit A,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005228864.1
CDS_CP056460.1_4174103_4174505_neg,HV217_20280,QLU73558.1,,4174103,4174505,neg,,YgiW/YdeI family stress tolerance OB fold protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003862501.1
CDS_CP056460.1_4174644_4175304_pos,HV217_20285,QLU73559.1,qseB,4174644,4175304,pos,,two-component system response regulator QseB,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462092.1
CDS_CP056460.1_4175300_4176650_pos,HV217_20290,QLU73560.1,qseC,4175300,4176650,pos,,two-component system sensor histidine kinase QseC,,2.7.13.3,,COORDINATES: similar to AA sequence:RefSeq:WP_017384053.1
CDS_CP056460.1_4176754_4177336_pos,HV217_20295,QLU73561.1,,4176754,4177336,pos,,NAD(P)H-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462094.1
CDS_CP056460.1_4177366_4177681_pos,HV217_20300,QLU73562.1,,4177366,4177681,pos,,antibiotic biosynthesis monooxygenase,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462095.1
CDS_CP056460.1_4177832_4178273_pos,HV217_20305,QLU73563.1,lysM,4177832,4178273,pos,,peptidoglycan-binding protein LysM,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014885249.1
CDS_CP056460.1_4178312_4178840_pos,HV217_20310,QLU73564.1,,4178312,4178840,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003862508.1
CDS_CP056460.1_4178852_4180040_neg,HV217_20315,QLU73565.1,,4178852,4180040,neg,,glycoside hydrolase family 88 protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020883650.1
CDS_CP056460.1_4180068_4181334_neg,HV217_20320,QLU73566.1,,4180068,4181334,neg,,oligosaccharide MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015571880.1
CDS_CP056460.1_4181365_4183180_neg,HV217_20325,QLU73567.1,,4181365,4183180,neg,,DUF2264 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006811976.1
CDS_CP056460.1_4183346_4184186_pos,HV217_20330,QLU73568.1,,4183346,4184186,pos,,helix-turn-helix domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015571882.1
CDS_CP056460.1_4184653_4185529_neg,HV217_20335,QLU73569.1,,4184653,4185529,neg,,MurR/RpiR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:NP_311939.1
CDS_CP056460.1_4185525_4186476_neg,HV217_20340,QLU73570.1,,4185525,4186476,neg,,iron-siderophore ABC transporter substrate-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015571884.1
CDS_CP056460.1_4186485_4187526_neg,HV217_20345,QLU73571.1,,4186485,4187526,neg,,iron ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008502981.1
CDS_CP056460.1_4187522_4188506_neg,HV217_20350,QLU73572.1,,4187522,4188506,neg,,iron ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014885253.1
CDS_CP056460.1_4188502_4189315_neg,HV217_20355,QLU73573.1,,4188502,4189315,neg,,ABC transporter ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384046.1
CDS_CP056460.1_4189699_4191829_pos,HV217_20360,QLU73574.1,,4189699,4191829,pos,,TonB-dependent siderophore receptor,,,,COORDINATES: similar to AA sequence:RefSeq:NP_311944.1
CDS_CP056460.1_4191955_4193848_neg,HV217_20365,QLU73575.1,parE,4191955,4193848,neg,,DNA topoisomerase IV subunit B,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006811978.1
CDS_CP056460.1_4193876_4194458_neg,HV217_20370,QLU73576.1,yqiA,4193876,4194458,neg,,esterase YqiA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015571888.1
CDS_CP056460.1_4194457_4195285_neg,HV217_20375,QLU73577.1,cpdA,4194457,4195285,neg,,"3',5'-cyclic-AMP phosphodiesterase",,3.1.4.53,,COORDINATES: similar to AA sequence:RefSeq:YP_005228873.1
CDS_CP056460.1_4195312_4195735_neg,HV217_20380,QLU73578.1,,4195312,4195735,neg,,DUF1249 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002443308.1
CDS_CP056460.1_4195731_4196364_neg,HV217_20385,QLU73579.1,nudF,4195731,4196364,neg,,ADP-ribose diphosphatase,,3.6.1.13,,COORDINATES: similar to AA sequence:RefSeq:WP_001231945.1
CDS_CP056460.1_4196567_4198046_pos,HV217_20390,QLU73580.1,tolC,4196567,4198046,pos,,outer membrane channel protein TolC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019077697.1
CDS_CP056460.1_4198237_4198903_pos,HV217_20395,QLU73581.1,,4198237,4198903,pos,,DUF1190 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462102.1
CDS_CP056460.1_4198905_4200066_pos,HV217_20400,QLU73582.1,,4198905,4200066,pos,,glutathionylspermidine synthase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005123077.1
CDS_CP056460.1_4200147_4200936_neg,HV217_20405,QLU73583.1,ygiD,4200147,4200936,neg,,"4,5-DOPA dioxygenase extradiol",,1.13.11.29,,COORDINATES: similar to AA sequence:RefSeq:WP_001356237.1
CDS_CP056460.1_4201066_4201840_pos,HV217_20410,QLU73584.1,zupT,4201066,4201840,pos,,zinc transporter ZupT,,,,COORDINATES: similar to AA sequence:RefSeq:NP_311955.1
CDS_CP056460.1_4202106_4202667_pos,HV217_20415,QLU73585.1,,4202106,4202667,pos,,fimbrial protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015571893.1
CDS_CP056460.1_4202743_4205188_pos,HV217_20420,QLU74486.1,,4202743,4205188,pos,,fimbrial biogenesis outer membrane usher protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384037.1
CDS_CP056460.1_4205197_4205959_pos,HV217_20425,QLU73586.1,,4205197,4205959,pos,,molecular chaperone,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015571895.1
CDS_CP056460.1_4205942_4207004_pos,HV217_20430,QLU73587.1,,4205942,4207004,pos,,type 1 fimbrial protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384036.1
CDS_CP056460.1_4207048_4207702_neg,HV217_20435,QLU73588.1,ribB,4207048,4207702,neg,,"3,4-dihydroxy-2-butanone-4-phosphate synthase",,4.1.99.12,,COORDINATES: similar to AA sequence:RefSeq:YP_005228881.1
CDS_CP056460.1_4208078_4208375_pos,HV217_20440,QLU73589.1,,4208078,4208375,pos,,accessory factor UbiK family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_007370074.1
CDS_CP056460.1_4208489_4209920_neg,HV217_20445,QLU73590.1,hldE,4208489,4209920,neg,,bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE,,2.7.1.167,,COORDINATES: similar to AA sequence:RefSeq:WP_020455299.1
CDS_CP056460.1_4209960_4212816_neg,HV217_20450,QLU73591.1,glnE,4209960,4212816,neg,,bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase,,2.7.7.42,,COORDINATES: similar to AA sequence:RefSeq:WP_003862541.1
CDS_CP056460.1_4212837_4214139_neg,HV217_20455,QLU73592.1,,4212837,4214139,neg,,inorganic triphosphatase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000046281.1
CDS_CP056460.1_4214376_4214997_pos,HV217_20460,QLU73593.1,,4214376,4214997,pos,,SH3 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462118.1
CDS_CP056460.1_4215057_4216299_pos,HV217_20465,QLU73594.1,,4215057,4216299,pos,,multifunctional CCA addition/repair protein,,2.7.7.72,,COORDINATES: similar to AA sequence:RefSeq:WP_003862543.1
CDS_CP056460.1_4216312_4217134_neg,HV217_20470,QLU73595.1,bacA,4216312,4217134,neg,,undecaprenyl-diphosphate phosphatase,,3.6.1.27,,COORDINATES: similar to AA sequence:RefSeq:NP_311967.1
CDS_CP056460.1_4217232_4217610_neg,HV217_20475,QLU73596.1,folB,4217232,4217610,neg,,"bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase",,4.1.2.25,,COORDINATES: similar to AA sequence:RefSeq:NP_708868.2
CDS_CP056460.1_4217717_4218332_pos,HV217_20480,QLU73597.1,plsY,4217717,4218332,pos,,glycerol-3-phosphate 1-O-acyltransferase PlsY,,2.3.1.15,,COORDINATES: similar to AA sequence:RefSeq:WP_001272785.1
CDS_CP056460.1_4218424_4219891_pos,HV217_20485,QLU73598.1,,4218424,4219891,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003862552.1
CDS_CP056460.1_4220047_4220875_pos,HV217_20490,QLU73599.1,,4220047,4220875,pos,,urease accessory protein UreD,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014071806.1
CDS_CP056460.1_4220885_4221188_pos,HV217_20495,QLU73600.1,,4220885,4221188,pos,,urease subunit gamma,,3.5.1.5,,COORDINATES: similar to AA sequence:RefSeq:YP_005228896.1
CDS_CP056460.1_4221198_4221513_pos,HV217_20500,QLU73601.1,,4221198,4221513,pos,,urease subunit beta,,3.5.1.5,,COORDINATES: similar to AA sequence:RefSeq:WP_015571906.1
CDS_CP056460.1_4221505_4223209_pos,HV217_20505,QLU73602.1,ureC,4221505,4223209,pos,,urease subunit alpha,,3.5.1.5,,COORDINATES: similar to AA sequence:RefSeq:YP_005228898.1
CDS_CP056460.1_4223218_4223683_pos,HV217_20510,QLU74487.1,ureE,4223218,4223683,pos,,urease accessory protein UreE,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003862559.1
CDS_CP056460.1_4223692_4224232_pos,HV217_20515,QLU73603.1,,4223692,4224232,pos,,HupE/UreJ family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015571909.1
CDS_CP056460.1_4224231_4224906_pos,HV217_20520,QLU73604.1,,4224231,4224906,pos,,urease accessory protein UreF,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017692647.1
CDS_CP056460.1_4224915_4225533_pos,HV217_20525,QLU73605.1,ureG,4224915,4225533,pos,,urease accessory protein UreG,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020883619.1
CDS_CP056460.1_4225620_4226634_neg,HV217_20530,QLU73606.1,tsaD,4225620,4226634,neg,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,,2.3.1.234,,COORDINATES: similar to AA sequence:RefSeq:WP_001264383.1
CDS_CP056460.1_4226870_4227086_pos,HV217_20535,QLU73607.1,rpsU,4226870,4227086,pos,,30S ribosomal protein S21,,,,COORDINATES: similar to AA sequence:RefSeq:NP_311975.1
CDS_CP056460.1_4227201_4228947_pos,HV217_20540,QLU73608.1,dnaG,4227201,4228947,pos,,DNA primase,,2.7.7.-,,COORDINATES: similar to AA sequence:RefSeq:YP_005228905.1
CDS_CP056460.1_4229100_4230945_pos,HV217_20545,QLU73609.1,rpoD,4229100,4230945,pos,,RNA polymerase sigma factor RpoD,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005228906.1
CDS_CP056460.1_4231047_4231554_neg,HV217_20550,QLU73610.1,mug,4231047,4231554,neg,,G/U mismatch-specific DNA glycosylase,,3.2.2.28,,COORDINATES: similar to AA sequence:RefSeq:WP_017384024.1
CDS_CP056460.1_4231890_4232109_neg,HV217_20560,QLU74488.1,,4231890,4232109,neg,,DNA-binding transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019704608.1
CDS_CP056460.1_4232178_4233279_neg,HV217_20565,QLU73611.1,,4232178,4233279,neg,,phage late control D family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461623.1
CDS_CP056460.1_4233275_4233761_neg,HV217_20570,QLU73612.1,,4233275,4233761,neg,,phage tail protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461624.1
CDS_CP056460.1_4233760_4237204_neg,HV217_20575,QLU73613.1,,4233760,4237204,neg,,phage tail tape measure protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384020.1
CDS_CP056460.1_4237196_4237316_neg,HV217_20580,QLU73614.1,,4237196,4237316,neg,,GpE family phage tail protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005226046.1
CDS_CP056460.1_4237330_4237633_neg,HV217_20585,QLU73615.1,,4237330,4237633,neg,,phage tail assembly protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461627.1
CDS_CP056460.1_4237687_4238203_neg,HV217_20590,QLU73616.1,,4237687,4238203,neg,,phage major tail tube protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461628.1
CDS_CP056460.1_4238212_4239385_neg,HV217_20595,QLU73617.1,,4238212,4239385,neg,,phage tail sheath protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461629.1
CDS_CP056460.1_4239517_4239916_neg,HV217_20600,QLU73618.1,,4239517,4239916,neg,,tail fiber assembly protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001522215.1
CDS_CP056460.1_4239915_4241652_neg,HV217_20605,QLU73619.1,,4239915,4241652,neg,,phage tail protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000104752.1
CDS_CP056460.1_4241648_4242254_neg,HV217_20610,QLU73620.1,,4241648,4242254,neg,,phage tail protein I,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461635.1
CDS_CP056460.1_4242246_4243155_neg,HV217_20615,QLU73621.1,,4242246,4243155,neg,,baseplate assembly protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461636.1
CDS_CP056460.1_4243141_4243501_neg,HV217_20620,QLU73622.1,,4243141,4243501,neg,,GPW/gp25 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461637.1
CDS_CP056460.1_4243497_4244076_neg,HV217_20625,QLU73623.1,,4243497,4244076,neg,,phage baseplate assembly protein V,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461638.1
CDS_CP056460.1_4244144_4244591_neg,HV217_20630,QLU73624.1,,4244144,4244591,neg,,phage virion morphogenesis protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014884897.1
CDS_CP056460.1_4244583_4245015_neg,HV217_20635,QLU73625.1,,4244583,4245015,neg,,phage tail protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461640.1
CDS_CP056460.1_4245110_4245539_neg,HV217_20640,QLU73626.1,,4245110,4245539,neg,,LysB family phage lysis regulatory protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461642.1
CDS_CP056460.1_4245535_4246051_neg,HV217_20645,QLU73627.1,,4245535,4246051,neg,,lysozyme,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004206870.1
CDS_CP056460.1_4246031_4246247_neg,HV217_20650,QLU73628.1,,4246031,4246247,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014884902.1
CDS_CP056460.1_4246250_4246454_neg,HV217_20655,QLU73629.1,,4246250,4246454,neg,,tail protein X,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461645.1
CDS_CP056460.1_4246453_4246921_neg,HV217_20660,QLU73630.1,,4246453,4246921,neg,,head completion/stabilization protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014884903.1
CDS_CP056460.1_4247019_4247673_neg,HV217_20665,QLU73631.1,,4247019,4247673,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017441509.1
CDS_CP056460.1_4247676_4248825_neg,HV217_20670,QLU73632.1,,4247676,4248825,neg,,"phage major capsid protein, P2 family",,,,COORDINATES: similar to AA sequence:RefSeq:WP_017382376.1
CDS_CP056460.1_4248840_4249668_neg,HV217_20675,QLU73633.1,,4248840,4249668,neg,,GPO family capsid scaffolding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004206875.1
CDS_CP056460.1_4249817_4251581_pos,HV217_20680,QLU73634.1,,4249817,4251581,pos,,terminase ATPase subunit family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004185719.1
CDS_CP056460.1_4251580_4252633_pos,HV217_20685,QLU73635.1,,4251580,4252633,pos,,phage portal protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004206878.1
CDS_CP056460.1_4252677_4253016_neg,HV217_20690,QLU73636.1,,4252677,4253016,neg,,STAS-like domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016242316.1
CDS_CP056460.1_4253015_4253990_neg,HV217_20695,QLU74489.1,,4253015,4253990,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004205800.1
CDS_CP056460.1_4254398_4255544_pos,HV217_20700,QLU73637.1,,4254398,4255544,pos,,hypothetical protein,,,,"COORDINATES: protein motif:HMM:NF037432.1,HMM:NF037889.1"
CDS_CP056460.1_4255633_4255867_neg,HV217_20705,QLU73638.1,,4255633,4255867,neg,,DinI family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005226016.1
CDS_CP056460.1_4255878_4256067_neg,HV217_20710,QLU73639.1,,4255878,4256067,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461655.1
CDS_CP056460.1_4256283_4258587_neg,HV217_20715,QLU73640.1,,4256283,4258587,neg,,replication endonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017382385.1
CDS_CP056460.1_4258579_4259476_neg,HV217_20720,QLU73641.1,,4258579,4259476,neg,,DNA adenine methylase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017382386.1
CDS_CP056460.1_4259472_4259700_neg,HV217_20725,QLU73642.1,,4259472,4259700,neg,,TraR/DksA family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461658.1
CDS_CP056460.1_4259699_4259933_neg,HV217_20730,QLU73643.1,,4259699,4259933,neg,,DUF2732 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014884920.1
CDS_CP056460.1_4260035_4260185_neg,HV217_20735,QLU73644.1,,4260035,4260185,neg,,DUF3927 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000833649.1
CDS_CP056460.1_4260184_4260610_neg,HV217_20740,QLU73645.1,,4260184,4260610,neg,,tellurite resistance TerB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_007901009.1
CDS_CP056460.1_4260679_4260880_neg,HV217_20745,QLU73646.1,,4260679,4260880,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017382392.1
CDS_CP056460.1_4260869_4261094_neg,HV217_20750,QLU73647.1,,4260869,4261094,neg,,DUF2724 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000916540.1
CDS_CP056460.1_4261101_4261611_neg,HV217_20755,QLU73648.1,,4261101,4261611,neg,,phage regulatory CII family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_461663.1
CDS_CP056460.1_4261645_4261882_neg,HV217_20760,QLU73649.1,,4261645,4261882,neg,,regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004144798.1
CDS_CP056460.1_4261982_4262606_pos,HV217_20765,QLU73650.1,,4261982,4262606,pos,,phage repressor protein CI,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004144799.1
CDS_CP056460.1_4262609_4263149_pos,HV217_20770,QLU73651.1,,4262609,4263149,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP056460.1_4263151_4264237_pos,HV217_20775,QLU73652.1,,4263151,4264237,pos,,tyrosine-type recombinase/integrase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017441494.1
CDS_CP056460.1_4264555_4264774_neg,HV217_20780,QLU73653.1,,4264555,4264774,neg,,DNA-binding transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000468310.1
CDS_CP056460.1_4264840_4265983_neg,HV217_20785,QLU73654.1,,4264840,4265983,neg,,phage late control D family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004175196.1
CDS_CP056460.1_4265982_4266462_neg,HV217_20790,QLU73655.1,,4265982,4266462,neg,,phage tail protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000978924.1
CDS_CP056460.1_4266477_4269030_neg,HV217_20795,QLU73656.1,,4266477,4269030,neg,,phage tail tape measure protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016065979.1
CDS_CP056460.1_4269022_4269142_neg,HV217_20800,QLU73657.1,,4269022,4269142,neg,,GpE family phage tail protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000143828.1
CDS_CP056460.1_4269174_4269450_neg,HV217_20805,QLU73658.1,,4269174,4269450,neg,,phage tail assembly protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001719230.1
CDS_CP056460.1_4269511_4270030_neg,HV217_20810,QLU73659.1,,4269511,4270030,neg,,phage major tail tube protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001554312.1
CDS_CP056460.1_4270043_4271234_neg,HV217_20815,QLU73660.1,,4270043,4271234,neg,,phage tail sheath protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005228337.1
CDS_CP056460.1_4271358_4271763_neg,HV217_20820,QLU73661.1,,4271358,4271763,neg,,tail fiber assembly protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014884129.1
CDS_CP056460.1_4271775_4273962_neg,HV217_20825,QLU73662.1,,4271775,4273962,neg,,tail fiber protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001704937.1
CDS_CP056460.1_4273973_4274504_neg,HV217_20830,QLU74490.1,,4273973,4274504,neg,,phage tail protein I,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019077161.1
CDS_CP056460.1_4274496_4275405_neg,HV217_20835,QLU73663.1,,4274496,4275405,neg,,baseplate assembly protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001121472.1
CDS_CP056460.1_4275408_4275756_neg,HV217_20840,QLU73664.1,,4275408,4275756,neg,,GPW/gp25 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005228331.1
CDS_CP056460.1_4275752_4276394_neg,HV217_20845,QLU73665.1,,4275752,4276394,neg,,phage baseplate assembly protein V,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016243400.1
CDS_CP056460.1_4276462_4276912_neg,HV217_20850,QLU73666.1,,4276462,4276912,neg,,phage virion morphogenesis protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_007669469.1
CDS_CP056460.1_4276904_4277372_neg,HV217_20855,QLU73667.1,,4276904,4277372,neg,,phage tail protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001406878.1
CDS_CP056460.1_4277479_4277893_neg,HV217_20860,QLU73668.1,,4277479,4277893,neg,,LysB family phage lysis regulatory protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001550198.1
